1505,1770.4
1082.3,1251.5
1057.5,1605.5
2585.6,1614.1
1505,1770.4
1063.1,1617.5
676.49,1267.6
1473.4,1271.5
1989.9,1615.3
2312,1672.5
986.31,1605.7
997.26,1598.2
1047.1,1598.3
835.78,1103.2
479.15,1046.9
1096.7,1612.9
1477.7,1604.3
979.68,1618
776.61,1130.4
1347,1267
737.53,1130.6
1269.8,1094.2
197.6,1206.4
949.16,945.08
311.48,1215.8
1215.5,34.701
1293.4,1032.5
448.82,1129.3
1694.6,1241.5
1472.7,1788.7
1050.2,954.94
1108.6,1586.1
378.5,1092.5
1062.9,954.17
1012.2,979.12
1218.8,1202.1
946.43,1613.6
1524.2,956.44
1670.9,1286
1726.3,1186.2
2580.9,1620.6
1613.5,1278
1366.9,1249.2
1593.4,1140.8
1453.5,1667.4
766,1274.1
129.78,1575.6
1166.5,980.02
1686.5,1131.8
552.38,1726.6
1678.6,1294.5
934.03,1656.2
1711.1,1249.7
602.77,1662.1
421.49,1190.1
989.42,919.53
1142.1,919.91
865.31,902.49
1283.8,974.02
1504.6,1632
1227.3,1141.1
1653.3,1058.3
1563.4,1204.2
1173.4,1157.7
1106.2,1576.8
549.71,1789.4
1739,1204
2366.3,1664.3
1338.3,1378.5
605.36,666.08
311.02,1137
803.49,1066.5
1102,1655.7
1314,1230.9
1020.5,1629.9
496.86,1102.2
1404.6,1632
1213.1,1103.1
1568.5,1358.5
1171.4,1229.5
1634.3,1049.7
1313.1,1023.5
578.45,1338.5
1698,1131
1274.8,1230.5
814.17,1085.7
1069.5,1599.7
434.32,1272.2
1234.8,1302.7
1575.9,1095.8
302.04,1224.8
2139.8,1310.4
394.41,1037.7
352.44,1046.4
936.17,1587.1
1682.7,1218.2
1575.8,1057.7
1504.6,1632
1193.1,1202
1706.8,1213.7
1303.3,825.8
390.28,1120.2
696.51,961.71
925.17,1047.5
636.3,1659.8
1706.7,1158.8
1764.9,1240.7
967.67,1611.3
884.89,1398.9
504.26,1121
293.43,1189.5
1234.5,1113.4
1327.9,1275.9
1707.7,1086.5
938.63,1148
1477.1,1340.9
546.21,1732.1
1561.5,1258.7
785.96,1264.4
900.77,1274.8
573.87,1667.7
426.98,1155.2
883.45,996.33
500.56,1207.9
2143.3,1192.7
1126.7,920.52
496.33,1074.9
840.33,1084.9
1154.4,919.74
1097.1,1666
2553,1679.3
468.47,777.98
1296.5,1149.1
1317.3,1158.8
1606.3,957.44
893.41,1038.8
2191.9,1234.4
1649.1,1095.1
1727.3,1167.9
1404.6,1632
1368.3,1166.3
636.3,1659.8
750.7,1042.2
574.23,943.93
932.92,1362.8
1593.6,1104.4
1669.1,1213
429.45,1217.1
1157.2,1399
359.17,1252.8
197.6,1206.4
2187.5,1183.8
1576.2,1076.2
525.31,909.18
2325.7,1619.8
1412.9,930.38
860.37,770.9
1261.1,938.81
1636.7,1132.1
526.46,951.61
742.85,1156.1
1173.2,954.79
825.44,1056.7
1504.6,1632
1129.9,1252.2
1092.3,953.71
409.4,1012.4
2159.3,1184.1
366.65,1093.1
1295.7,1167.4
1679.5,1067.1
1688.9,1223.2
350.45,1216.3
880.13,945.62
753.65,1047.9
1016.9,920.89
1758.6,1140.3
2148,1261
1611.8,784.07
1426.1,1661.7
936.17,1587.1
940.66,1576.3
1282.5,765.39
706.55,1191.5
2188.7,1199.8
1334.6,1166.5
1346.6,993.25
908.35,1130.2
1469.9,1787.7
1569.5,1226
1599,1222.1
1724.5,1132.1
990.65,900.19
491.71,1047.8
2553,1679.3
2229.8,1294.3
985.58,1598.2
337.84,248.1
972.67,755.34
1418.5,1466
1437.4,1725.9
408.64,1207.8
947.97,1591.8
143.03,724.25
716.06,927.88
252.66,915.54
1024.3,278.04
1404.3,1699.7
632.59,1652
1296.7,1221.7
429.57,1028.5
961.9,1614.5
1440.4,1660.6
1930.1,1538.7
1404.6,1632
877.94,1283.4
1542.3,1340.9
988.23,1589.3
1103.8,970.86
977.64,1598.4
1483.6,1610.4
442.66,1235.3
1658.9,1232.1
256.11,222.77
338.69,1092.4
979.63,969.52
251.64,1052
1057.5,945.79
1269.4,1149.3
904.22,858.98
1149.1,1085.9
1364.3,1277.8
634.63,1656.3
976.48,1049.6
2193.9,1260.7
791.89,1274.5
605.61,1660.3
881.48,1121.6
1434.9,938.66
1593.4,1176.8
1374.1,799.82
490.98,1181
472.75,1226.8
1610,809.72
1080.5,1614.3
1069.6,919.88
1101.7,1601.8
920.67,1237
558.22,935.99
811.32,945.27
2256.5,1667.7
1603,801.25
423.89,1083.6
604.48,960.82
1342.2,1341.6
1312.6,1099.5
605.61,1660.3
1485.2,973.21
315.64,1225.6
541.75,805.87
1689.8,1213.8
1690.1,1276.9
1101.8,571.33
1969.9,993.55
1969.9,993.55
1185.7,997.9
623.31,911
415.58,1181.4
1627.1,1295.3
18.039,1162.9
337.47,1261.5
431.5,1093.2
1307.8,1285.5
1678.8,1276.9
1545,1298.7
1656.9,1010.1
899.02,1268.3
1644.3,818.42
1200,1057.6
2173.2,1151.1
1620.8,1066.9
1111.3,1360
2069.7,1977.9
521.09,1245.6
784.68,1523.2
1163.2,1004.8
2152.6,1234.8
1847.6,1105.9
1270.9,1113.5
2153.9,1109.8
2256.5,1667.7
1688.6,1312.4
1519.6,1736.7
1049.4,1341
1575.9,1007.6
376.06,1154.1
1423.2,1660.2
15.1,1423.6
1674.1,759.13
1463.5,981.82
733.69,1235.4
1651.9,1259.4
1687,1113.4
1670.4,1231.5
1146.5,1157.7
1661.2,1076.9
1215.3,1303.2
574.38,919.05
1701.8,573.75
853.39,807.28
1740.8,1246.6
1701.4,1223.8
441.62,1199.2
812.5,1183.8
1671.2,1033.6
2252.5,1606.2
1614.3,1240.2
1765,1396
426.28,1338.9
586.55,1738.3
1145.7,988.55
730.63,571.09
318.16,1145.8
746.53,1264.4
1727.4,958.24
1517.3,572.64
327.74,1027.8
380.55,1225.5
727.09,1282.8
1459.6,1456.6
401.33,1234.1
1661,974.59
1546.2,1131.2
976.48,1049.6
1773.5,1268.7
1607.2,1158.4
452.33,1168
1185.8,1205.5
439.28,1138.4
1739,1166.5
2124.5,1184.2
1307,1094.8
1058,907.83
847.98,1209.7
24.894,1328.6
815.96,911.27
816.07,823.65
345.98,1129.1
1141.2,1184.5
2288.4,1304.7
1143.1,764.45
214.24,1213.5
1169.6,1031.1
1691.6,1378.1
864.16,1340.1
775.41,728.1
143.03,724.25
1111,920.14
1704.1,1067.2
1180.6,937.98
1692.9,1104.6
702.17,1235.9
1026.6,1389.9
957.37,1431.8
2253.8,1623.3
359.23,925.88
2055.3,1571.7
2030.7,1010.1
1256.8,1221.3
1878.1,1192.1
899.11,1047.7
2159.7,830.23
970.26,1576.6
1763.3,573.88
1916.7,1209.1
309.38,1222
905.59,1003.3
448.05,1084.1
235.34,1238.6
1991.8,1461.6
1026,973.73
517.99,1093
1517.3,572.64
686.94,1339
515.13,1202.2
1455.2,1329.5
400.48,1138
1465.5,1657.4
504.46,814
1269,1234.7
690.98,911.13
1731.5,1049.1
954.69,911.12
899.64,798.72
1987.9,270.01
1166,1095.2
435.75,1129.9
907.56,824.42
796.52,902.44
578.04,676.99
1569,1140.5
555.99,952.31
457.8,1101.7
980.91,987.54
1573.8,1258.8
1369.5,1139.9
950.27,1590.8
1201.7,912.07
2041.9,270.07
1088.6,515.15
1597.6,1203.9
2190.6,1209.3
162.27,1542.4
2013.3,1414.3
1146.1,953.75
337.29,1137.5
519.48,917.95
1508.1,922.04
941.66,1112.6
1268.8,1026.5
535.05,1121.3
32.535,1110.6
1727.1,1149.4
2951.8,1327.9
143.03,724.25
1417.4,956.78
867.69,1174.5
1227.9,1006.2
1287.6,1230.4
2141.4,1125.4
514.34,908.83
849.06,1358.8
1740.7,1218.7
895.32,1135.5
565.56,1780.9
265.53,724.27
1726.8,1466.6
1609.9,1061.7
278.17,252.77
560.11,876.04
1763.1,1114.2
461.08,1056.2
855.13,1021.7
921.37,1130.7
2191.8,1269.4
244.12,1018.4
1436.2,921.54
598.5,1737.9
1707.4,1195
1395.5,1686.1
1623,1050.7
526.33,1095.9
1588.2,1024.7
452.08,899.88
500.7,1056.4
1661.1,957.67
914.24,1930.7
1867.8,1242.9
1774.5,1213.3
1202.9,714.02
2154.6,1269.6
321.75,1233.7
2212,1010.8
466.34,874.38
488.32,1207.7
1664,1236.6
667.66,1652.2
942.08,1603
30.047,1433.3
458.39,1075.1
970.26,1576.6
401.49,1111.7
1529.3,1340.7
948.11,1148.5
1580.7,861.62
1685.7,1396
2140.5,1327.6
1581.6,775.05
980.11,1905.1
2330.5,1613.5
1453.5,1667.4
1098.7,227.19
1006.8,1270.7
596.55,777.1
130.44,830.81
1518.6,1610
2508.3,1457.6
596.55,777.1
552.38,1726.6
2295.7,843.32
934.86,1620.5
1437.5,1789
1645.5,1213.3
2366.5,1665.4
2631.5,1034.7
1727.3,1167.9
224.66,1129.9
1460.4,1448.5
99.274,1828
1065.9,1214.4
354.97,225.44
2796.7,1560.5
1439.7,1723.4
1516.1,1718.3
751.47,1066.2
978.28,1229.2
1469.8,1613.2
67.777,1078.7
1425.8,1675.3
2569.7,1635.7
1334,1094.9
2065.7,1414.8
725.42,1130.5
1101.8,571.33
512.86,569.78
1390.5,1675.7
389.27,569.38
516.02,1282.8
1483.4,1674.8
2566.8,741.57
1472.1,1674.9
1486.5,1676.3
514.49,1296.1
2383.3,1084.7
298.23,439.78
1882.6,1328.2
1523.8,1604
2503.4,2253.2
594.73,662.99
2620.7,1622.9
1213.1,1103.1
228.76,390.52
1530.7,1287.8
2575.9,739.92
3046.9,876.46
2923.7,1613
560.37,1406.1
1622.5,454.82
1435.5,1220.3
1578,1747.5
2925.8,747.68
2030.8,479.29
1732.5,1162.9
2899.9,1618.6
2019,1027.6
263.07,629.04
134.51,1814.6
352.55,1936.3
1769.1,1123.6
1104.3,601.84
2964.7,1860.8
2719.6,1300.4
2737.3,1914.9
1600.8,1175.1
1005.7,669.4
819.94,1017.7
243.36,949.34
1500.8,918.93
2030.4,1698.8
3028.1,964.59
2940.6,809.86
1621.3,1408.5
397,576.46
1361.6,2001.2
1702.1,1893.5
1380.5,1831.2
1613.8,457.03
1411,749.26
1047.8,577.97
1526,1681.5
1609.7,818.55
1613.8,457.03
1558.9,521.11
2152,888.3
2688.8,563.47
16.926,1221.6
1526,1681.5
1859.1,2161.4
492.8,1722.3
1504.6,1632
2901.4,1621.8
1733.1,710.04
658.09,978.07
272.03,1681
1534.1,778.75
951.04,1287
2569.3,837.39
691.55,726.63
939.23,578.17
298.67,1482.8
1718.6,1136.9
577.7,1750.5
1431.8,1757.2
1449.2,1746.7
1597.5,447.66
2955.1,568.2
2545.2,689.86
531.61,1116.1
2239.1,1270.5
1988.5,325.09
1062.3,479.06
834.58,447.86
1414.1,1714.5
2443.3,706.62
2683.6,1447.3
660.43,577.96
384.43,1370.1
651.04,716.03
2899.9,1618.6
2688.8,563.47
2878,660.22
2545.2,1468.5
1165.9,1161.7
2752.8,1228.2
651.04,716.03
2052.9,1668.6
1995.7,1565.7
1586.4,1541.1
2314.4,1174.4
645.4,578
2057.3,1341.5
2292.8,727.52
1979,1565.5
2766.7,561.78
2789.8,557.2
1017.5,577.97
1771.7,1194.8
459.52,1183.6
980.11,1905.1
1116.5,679.79
1436.7,905.19
2064.1,475.72
570.85,1832.4
563.99,1845
2461.4,753.51
